"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Dubuque,IA,City","Dubuque",0,2,1,7,37,104,3,2017,1,"Dubuque,IA","City",10,144,"Dubuque","From IA","State UCR","Provided by Agency",58492,NA,NA,"","","IA0310100","Dubuque",NA,"Midwest","West North Central","dubuque","IA",58620,"city 50,000 thru 99,999",NA,NA,NA,NA,58492,"Dubuque, IA","City","IA","IA"
"Duluth,MN,City","Duluth",0,2,1,10,24,186,10,2023,11,"Duluth,MN","City",13,220,"Duluth","https://cde.state.mn.us/","State UCR","Open Source",86570,NA,NA,"","","MN0690600","Duluth",NA,"Midwest","West North Central","duluth","MN",88003,"city 50,000 thru 99,999",NA,NA,NA,NA,86570,"Duluth, MN","City","MN","MN"
"Dunwoody,GA,City","Dunwoody",0,1,0,3,9,138,14,2017,1,"Dunwoody,GA","City",4,161,"Dunwoody","https://www.dunwoodyga.gov/police/crime-info-stats/crime-comparison","Agency Aggregated","Open Source",52505,NA,NA,"","","GA0447100","Dunwoody",NA,"South","South Atlantic","dunwoody","GA",51752,"city 50,000 thru 99,999",NA,NA,NA,NA,52505,"Dunwoody, GA","City","GA","GA"
"Eagan,MN,City","Eagan",0,3,1,6,6,65,3,2025,5,"Eagan,MN","City",10,74,"Eagan","https://cde.state.mn.us/","State UCR","Open Source",66943,NA,NA,"Inferred Aug 2020 from annual average","","MN0190800","Eagan",NA,"Midwest","West North Central","eagan","MN",66956,"city 50,000 thru 99,999",NA,NA,NA,NA,66943,"Eagan, MN","City","MN","MN"
"East Baton Rouge,LA,County","East Baton Rouge",0,0,17,11,104,518,27,2017,1,"East Baton Rouge,LA","County",28,649,"East Baton Rouge","https://data.brla.gov/Public-Safety/EBR-Sheriff-s-Office-Crime-Incidents/7y8j-nrht/explore/query/SELECT%0A%20%20%60incident_number%60%2C%0A%20%20%60charge_id%60%2C%0A%20%20%60charge_date%60%2C%0A%20%20%60report_date%60%2C%0A%20%20%60approved_date%60%2C%0A%20%20%60attempted_committed%60%2C%0A%20%20%60street%60%2C%0A%20%20%60street_2%60%2C%0A%20%20%60city%60%2C%0A%20%20%60state%60%2C%0A%20%20%60postal_code%60%2C%0A%20%20%60district%60%2C%0A%20%20%60zone%60%2C%0A%20%20%60sub_zone%60%2C%0A%20%20%60statute_title%60%2C%0A%20%20%60statute_description%60%2C%0A%20%20%60statute_category%60%2C%0A%20%20%60crime_against%60%2C%0A%20%20%60nibrs_code%60%2C%0A%20%20%60offense_description%60%2C%0A%20%20%60census_block_group%60%2C%0A%20%20%60council_district%60%2C%0A%20%20%60crime_prevention_district%60%2C%0A%20%20%60neighborhood%60%2C%0A%20%20%60longitude%60%2C%0A%20%20%60latitude%60%2C%0A%20%20%60geolocation%60%0AORDER%20BY%20%60report_date%60%20DESC%20NULL%20FIRST/page/filter","Agency RMS","Open Source",197853,NA,NA,"","","LA0170000","East Baton Rouge",NA,"South","West South Central","east baton rouge","LA",201319,"msa-county 100,000+",NA,NA,NA,NA,197853,"East Baton Rouge, LA","County","LA","LA"
"East Hartford,CT,City","East Hartford",0,3,9,2,8,62,21,2017,1,"East Hartford,CT","City",14,91,"East Hartford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",50625,NA,NA,"","","CT0004300","East Hartford",NA,"Northeast","New England","east hartford","CT",50584,"city 50,000 thru 99,999",NA,NA,NA,NA,50625,"East Hartford, CT","City","CT","CT"
"Eden Prairie,MN,City","Eden Prairie",0,1,2,2,9,96,11,2020,9,"Eden Prairie,MN","City",5,116,"Eden Prairie","https://cde.state.mn.us/","State UCR","Open Source",61645,NA,NA,"","","MN0272600","Eden Prairie",NA,"Midwest","West North Central","eden prairie","MN",61511,"city 50,000 thru 99,999",NA,NA,NA,NA,61645,"Eden Prairie, MN","City","MN","MN"
"Edina,MN,City","Edina",0,1,1,0,18,81,6,2020,8,"Edina,MN","City",2,105,"Edina","https://cde.state.mn.us/","State UCR","Open Source",51980,NA,NA,"","","MN0270600","Edina",NA,"Midwest","West North Central","edina","MN",53347,"city 50,000 thru 99,999",NA,NA,NA,NA,51980,"Edina, MN","City","MN","MN"
"Edinburg,TX,City","Edinburg",0,9,1,9,37,254,20,2017,1,"Edinburg,TX","City",19,311,"Edinburg","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",106137,NA,NA,"","","TX1080400","Edinburg",NA,"South","West South Central","edinburg","TX",107552,"city 100,000 thru 249,999",NA,NA,NA,NA,106137,"Edinburg, TX","City","TX","TX"
"Edmond,OK,City","Edmond",1,4,1,2,15,97,10,2017,2,"Edmond,OK","City",8,122,"Edmond","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",97063,NA,NA,"","","OK0550300","Edmond",NA,"South","West South Central","edmond","OK",99249,"city 50,000 thru 99,999",NA,NA,NA,NA,97063,"Edmond, OK","City","OK","OK"
"El Cajon,CA,City","El Cajon",0,5,12,18,54,140,52,2017,1,"El Cajon,CA","City",35,246,"El Cajon","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",103569,NA,NA,"","","CA0370500","El Cajon",NA,"West","Pacific","el cajon","CA",101983,"city 100,000 thru 249,999",NA,NA,NA,NA,103569,"El Cajon, CA","City","CA","CA"
"El Dorado,CA,County","El Dorado",1,2,1,20,51,121,5,2017,1,"El Dorado,CA","County",24,177,"El Dorado","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",162436,NA,NA,"","","CA0090000","El Dorado",NA,"West","Pacific","el dorado","CA",164075,"msa-county 100,000+",NA,NA,NA,NA,162436,"El Dorado, CA","County","CA","CA"
"El Monte,CA,City","El Monte",0,3,16,21,69,121,65,2017,1,"El Monte,CA","City",40,255,"El Monte","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",102088,NA,NA,"","","CA0192200","El Monte",NA,"West","Pacific","el monte","CA",102088,"city 100,000 thru 249,999",NA,NA,NA,NA,103463,"El Monte, CA","City","CA","CA"
"El Paso,CO,County","El Paso",0,7,5,19,27,131,28,2020,11,"El Paso,CO","County",31,186,"El Paso","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",207095,NA,NA,"","","CO0210000","El Paso",NA,"West","Mountain","el paso","CO",213641,"msa-county 100,000+",NA,NA,NA,NA,207095,"El Paso, CO","County","CO","CO"
"El Paso,TX,City","El Paso",3,28,36,153,91,894,71,2017,1,"El Paso,TX","City",220,1056,"El Paso","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",676665,NA,NA,"","","TX0710200","El Paso",NA,"South","West South Central","el paso","TX",678860,"city 500,000 thru 999,999",NA,NA,NA,NA,676665,"El Paso, TX","City","TX","TX"
"El Paso,TX,County","El Paso",0,6,1,18,22,43,6,2017,1,"El Paso,TX","County",25,71,"El Paso","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",116599,NA,NA,"","","TX0710000","El Paso",NA,"South","West South Central","el paso","TX",122484,"msa-county 100,000+",NA,NA,NA,NA,116599,"El Paso, TX","County","TX","TX"
"Elizabeth,NJ,City","Elizabeth",0,3,43,36,41,206,81,2017,1,"Elizabeth,NJ","City",82,328,"Elizabeth","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",138500,NA,NA,"","","NJ0200400","Elizabeth",NA,"Northeast","Middle Atlantic","elizabeth","NJ",138500,"city 100,000 thru 249,999",NA,NA,NA,NA,133578,"Elizabeth, NJ","City","NJ","NJ"
"Elk Grove,CA,City","Elk Grove",0,1,10,29,33,179,21,2017,1,"Elk Grove,CA","City",40,233,"Elk Grove","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",177976,NA,NA,"","","CA0340H00","Elk Grove",NA,"West","Pacific","elk grove","CA",179074,"city 100,000 thru 249,999",NA,NA,NA,NA,177976,"Elk Grove, CA","City","CA","CA"
"Elyria,OH,City","Elyria",0,6,7,6,13,53,5,2017,1,"Elyria,OH","City",19,71,"Elyria","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",53024,NA,NA,"","","OH0470400","Elyria",NA,"Midwest","East North Central","elyria","OH",53263,"city 50,000 thru 99,999",NA,NA,NA,NA,53024,"Elyria, OH","City","OH","OH"
"Enid,OK,City","Enid",0,1,3,8,28,81,11,2017,1,"Enid,OK","City",12,120,"Enid","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",50382,NA,NA,"","","OK0240100","Enid",NA,"South","West South Central","enid","OK",50382,"city 50,000 thru 99,999",NA,NA,NA,NA,50168,"Enid, OK","City","OK","OK"
"Erie,PA,City","Erie",2,3,11,15,30,109,11,2017,1,"Erie,PA","City",31,150,"Erie","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",92920,NA,NA,"","","PA0250200","Erie",NA,"Northeast","Middle Atlantic","erie","PA",92379,"city 50,000 thru 99,999",NA,NA,NA,NA,92920,"Erie, PA","City","PA","PA"
"Escondido,CA,City","Escondido",0,3,9,42,23,138,24,2024,9,"Escondido,CA","City",54,185,"Escondido","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",149837,NA,NA,"","","CA0370600","Escondido",NA,"West","Pacific","escondido","CA",147170,"city 100,000 thru 249,999",NA,NA,NA,NA,149837,"Escondido, CA","City","CA","CA"
"Euclid,OH,City","Euclid",0,2,10,18,23,68,27,2017,1,"Euclid,OH","City",30,118,"Euclid","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",48344,NA,NA,"","","OH0181800","Euclid",NA,"Midwest","East North Central","euclid","OH",48176,"city 25,000 thru 49,999",NA,NA,NA,NA,48170,"Euclid, OH","City","OH","OH"
"Eugene,OR,City","Eugene",1,11,10,16,94,360,47,2017,1,"Eugene,OR","City",38,501,"Eugene","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",178191,NA,NA,"","","OR0200200","Eugene",NA,"West","Pacific","eugene","OR",178057,"city 100,000 thru 249,999",NA,NA,NA,NA,178191,"Eugene, OR","City","OR","OR"
"Euless,TX,City","Euless",0,0,2,2,12,71,22,2017,1,"Euless,TX","City",4,105,"Euless","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",59722,NA,NA,"","","TX2200900","Euless",NA,"South","West South Central","euless","TX",59230,"city 50,000 thru 99,999",NA,NA,NA,NA,59722,"Euless, TX","City","TX","TX"
"Everett,MA,City","Everett",1,0,0,8,8,32,6,2017,1,"Everett,MA","City",9,46,"Everett","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",48340,NA,NA,"","","MA0091700","Everett",NA,"Northeast","New England","everett","MA",51744,"city 50,000 thru 99,999",NA,NA,NA,NA,49740,"Everett, MA","City","MA","MA"
"Fairfield,CA,City","Fairfield",0,2,18,24,44,166,38,2017,1,"Fairfield,CA","City",44,248,"Fairfield","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",119071,NA,NA,"","","CA0480300","Fairfield",NA,"West","Pacific","fairfield","CA",121082,"city 100,000 thru 249,999",NA,NA,NA,NA,119071,"Fairfield, CA","City","CA","CA"
"Fairfield,CT,City","Fairfield",0,3,1,0,1,32,8,2017,1,"Fairfield,CT","City",4,41,"Fairfield","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",63588,NA,NA,"","","CT0005100","Fairfield",NA,"Northeast","New England","fairfield","CT",64098,"city 50,000 thru 99,999",NA,NA,NA,NA,63588,"Fairfield, CT","City","CT","CT"
"Fargo,ND,City","Fargo",0,11,8,15,28,225,34,2017,1,"Fargo,ND","City",34,287,"Fargo","https://crimestats.nd.gov/public/View/RSReport.aspx?ReportId=94","State UCR","Open Source",134268,NA,NA,"","","ND0090200","Fargo",NA,"Midwest","West North Central","fargo","ND",135682,"city 100,000 thru 249,999",NA,NA,NA,NA,134268,"Fargo, ND","City","ND","ND"
"Farmington Hills,MI,City","Farmington Hills",0,1,0,4,11,55,7,2017,1,"Farmington Hills,MI","City",5,73,"Farmington Hills","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",82223,NA,NA,"","","MI6338900","Farmington Hills",NA,"Midwest","East North Central","farmington hills","MI",82116,"city 50,000 thru 99,999",NA,NA,NA,NA,82223,"Farmington Hills, MI","City","MI","MI"
"Fayetteville,AR,City","Fayetteville",0,8,6,22,32,236,20,2017,1,"Fayetteville,AR","City",36,288,"Fayetteville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",101624,NA,NA,"","","AR0720100","Fayetteville",NA,"South","West South Central","fayetteville","AR",104089,"city 100,000 thru 249,999",NA,NA,NA,NA,101624,"Fayetteville, AR","City","AR","AR"
"Fayetteville,NC,City","Fayetteville",3,6,23,94,174,521,24,2017,1,"Fayetteville,NC","City",126,719,"Fayetteville","From NC","State UCR","Provided by State UCR Program",209262,NA,NA,"","","NC0260100","Fayetteville",NA,"South","South Atlantic","fayetteville","NC",209945,"city 100,000 thru 249,999",NA,NA,NA,NA,209262,"Fayetteville, NC","City","NC","NC"
"Fishers,IN,City","Fishers",0,1,3,1,6,48,2,2017,1,"Fishers,IN","City",5,56,"Fishers","https://cde.state.mn.us/","Crime Data Explorer","Open Source",103247,NA,NA,"","","IN0290700","Fishers",NA,"Midwest","East North Central","fishers","IN",105680,"city 100,000 thru 249,999",NA,NA,NA,NA,103247,"Fishers, IN","City","IN","IN"
"Flower Mound,TX,City","Flower Mound",0,1,1,3,3,40,0,2017,1,"Flower Mound,TX","City",5,43,"Flower Mound","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",79513,NA,NA,"","","TX0611200","Flower Mound",NA,"South","West South Central","flower mound","TX",79784,"city 50,000 thru 99,999",NA,NA,NA,NA,79513,"Flower Mound, TX","City","TX","TX"
"Folsom,CA,City","Folsom",0,1,1,2,12,76,12,2017,1,"Folsom,CA","City",4,100,"Folsom","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",84559,NA,NA,"","","CA0340100","Folsom",NA,"West","Pacific","folsom","CA",86152,"city 50,000 thru 99,999",NA,NA,NA,NA,84559,"Folsom, CA","City","CA","CA"
"Forsyth,GA,County","Forsyth",1,2,2,1,27,97,0,2017,1,"Forsyth,GA","County",6,124,"Forsyth","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",267417,NA,NA,"","","GA0580000","Forsyth",NA,"South","South Atlantic","forsyth","GA",270757,"msa-county 100,000+",NA,NA,NA,NA,267417,"Forsyth, GA","County","GA","GA"
"Forsyth,NC,County","Forsyth",0,1,0,23,22,105,12,2017,9,"Forsyth,NC","County",24,139,"Forsyth","From NC","State UCR","Provided by State UCR Program",111773,NA,NA,"Inferred Dec 2018 - Jun 2019 from 2018 average","","NC0340000","Forsyth",NA,"South","South Atlantic","forsyth","NC",115696,"msa-county 100,000+",NA,NA,NA,NA,111773,"Forsyth, NC","County","NC","NC"
"Fort Bend,TX,County","Fort Bend",1,7,14,48,75,257,13,2017,1,"Fort Bend,TX","County",70,345,"Fort Bend","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",578695,NA,NA,"","","TX0790000","Fort Bend",NA,"South","West South Central","fort bend","TX",614384,"msa-county 100,000+",NA,NA,NA,NA,578695,"Fort Bend, TX","County","TX","TX"
"Fort Collins,CO,City","Fort Collins",0,4,2,14,46,266,22,2017,1,"Fort Collins,CO","City",20,334,"Fort Collins","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",168886,NA,NA,"","","CO0350300","Fort Collins",NA,"West","Mountain","fort collins","CO",170509,"city 100,000 thru 249,999",NA,NA,NA,NA,168886,"Fort Collins, CO","City","CO","CO"
"Fort Smith,AR,City","Fort Smith",1,5,6,49,70,270,32,2017,1,"Fort Smith,AR","City",61,372,"Fort Smith","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",89977,NA,NA,"","","AR0660100","Fort Smith",NA,"South","West South Central","fort smith","AR",89977,"city 50,000 thru 99,999",NA,NA,NA,NA,90417,"Fort Smith, AR","City","AR","AR"
"Fort Wayne,IN,City","Fort Wayne",3,8,30,24,141,534,38,2017,1,"Fort Wayne,IN","City",65,713,"Fort Wayne","https://www.fwpd.org/crime-statistics","State UCR","Provided by State UCR Program",269728,NA,NA,"","","IN0020100","Fort Wayne",NA,"Midwest","East North Central","fort wayne","IN",271892,"city 250,000 thru 499,999",NA,NA,NA,NA,269728,"Fort Wayne, IN","City","IN","IN"
"Fort Worth,TX,City","Fort Worth",10,71,154,231,449,1568,229,2017,1,"Fort Worth,TX","City",466,2246,"Fort Worth","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",973722,NA,NA,"","","TX2201200","Fort Worth",NA,"South","West South Central","fort worth","TX",976839,"city 500,000 thru 999,999",NA,NA,NA,NA,973722,"Fort Worth, TX","City","TX","TX"
"Fountain Valley,CA,City","Fountain Valley",0,0,4,2,15,109,13,2017,1,"Fountain Valley,CA","City",6,137,"Fountain Valley","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",55419,NA,NA,"","","CA0300700","Fountain Valley",NA,"West","Pacific","fountain valley","CA",54975,"city 50,000 thru 99,999",NA,NA,NA,NA,55419,"Fountain Valley, CA","City","CA","CA"
"Franklin,TN,City","Franklin",0,3,2,14,6,86,3,2017,1,"Franklin,TN","City",19,95,"Franklin","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",88315,NA,NA,"","","TN0940100","Franklin",NA,"South","East South Central","franklin","TN",90077,"city 50,000 thru 99,999",NA,NA,NA,NA,88315,"Franklin, TN","City","TN","TN"
"Fresno,CA,City","Fresno",4,16,90,164,381,1272,291,2017,1,"Fresno,CA","City",274,1944,"Fresno","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",546722,NA,NA,"","","CA0100500","Fresno",NA,"West","Pacific","fresno","CA",546722,"city 500,000 thru 999,999",NA,NA,NA,NA,547134,"Fresno, CA","City","CA","CA"
"Frisco,TX,City","Frisco",0,5,4,6,39,153,2,2017,1,"Frisco,TX","City",15,194,"Frisco","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",228527,NA,NA,"","","TX0430400","Frisco",NA,"South","West South Central","frisco","TX",138099,"city 100,000 thru 249,999",NA,NA,NA,NA,228527,"Frisco, TX","City","TX","TX"
"Fullerton,CA,City","Fullerton",0,1,4,16,40,259,45,2017,1,"Fullerton,CA","City",21,344,"Fullerton","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",139131,NA,NA,"","","CA0300800","Fullerton",NA,"West","Pacific","fullerton","CA",137942,"city 100,000 thru 249,999",NA,NA,NA,NA,139131,"Fullerton, CA","City","CA","CA"
"Galveston,TX,City","Galveston",0,6,5,4,36,87,8,2017,1,"Galveston,TX","City",15,131,"Galveston","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",52810,NA,NA,"","","TX0840400","Galveston",NA,"South","West South Central","galveston","TX",53100,"city 50,000 thru 99,999",NA,NA,NA,NA,52810,"Galveston, TX","City","TX","TX"
"Gardena,CA,City","Gardena",0,1,19,10,32,55,27,2017,1,"Gardena,CA","City",30,114,"Gardena","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57584,NA,NA,"","","CA0192400","Gardena",NA,"West","Pacific","gardena","CA",57584,"city 50,000 thru 99,999",NA,NA,NA,NA,57853,"Gardena, CA","City","CA","CA"
"Garland,TX,City","Garland",3,5,39,27,125,491,71,2017,1,"Garland,TX","City",74,687,"Garland","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",240051,NA,NA,"","","TX0571100","Garland",NA,"South","West South Central","garland","TX",246096,"city 100,000 thru 249,999",NA,NA,NA,NA,240051,"Garland, TX","City","TX","TX"
"Gastonia,NC,City","Gastonia",0,2,14,26,61,262,21,2017,1,"Gastonia,NC","City",42,344,"Gastonia","From NC","State UCR","Provided by State UCR Program",83739,NA,NA,"","","NC0360600","Gastonia",NA,"South","South Atlantic","gastonia","NC",85112,"city 50,000 thru 99,999",NA,NA,NA,NA,83739,"Gastonia, NC","City","NC","NC"
"Georgetown,TX,City","Georgetown",0,3,0,3,4,37,3,2017,1,"Georgetown,TX","City",6,44,"Georgetown","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",87871,NA,NA,"","","TX2460200","Georgetown",NA,"South","West South Central","georgetown","TX",89481,"city 50,000 thru 99,999",NA,NA,NA,NA,87871,"Georgetown, TX","City","TX","TX"
"Gilbert,AZ,City","Gilbert",0,8,2,10,35,230,10,2017,1,"Gilbert,AZ","City",20,275,"Gilbert","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",278495,NA,NA,"","","AZ0071100","Gilbert",NA,"West","Mountain","gilbert","AZ",277527,"city 250,000 thru 499,999",NA,NA,NA,NA,278495,"Gilbert, AZ","City","AZ","AZ"
"Gilroy,CA,City","Gilroy",0,2,3,6,21,82,21,2017,1,"Gilroy,CA","City",11,124,"Gilroy","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57331,NA,NA,"","","CA0430400","Gilroy",NA,"West","Pacific","gilroy","CA",57877,"city 50,000 thru 99,999",NA,NA,NA,NA,57331,"Gilroy, CA","City","CA","CA"
"Glendale,CA,City","Glendale",0,2,9,18,61,208,32,2017,1,"Glendale,CA","City",29,301,"Glendale","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",185923,NA,NA,"","","CA0192500","Glendale",NA,"West","Pacific","glendale","CA",184180,"city 100,000 thru 249,999",NA,NA,NA,NA,185923,"Glendale, CA","City","CA","CA"
"Goodyear,AZ,City","Goodyear",0,2,4,12,38,146,12,2017,1,"Goodyear,AZ","City",18,196,"Goodyear","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",109929,NA,NA,"","","AZ0071500","Goodyear",NA,"West","Mountain","goodyear","AZ",116892,"city 100,000 thru 249,999",NA,NA,NA,NA,109929,"Goodyear, AZ","City","AZ","AZ"
"Grand Forks,ND,City","Grand Forks",0,2,0,5,28,95,10,2017,1,"Grand Forks,ND","City",7,133,"Grand Forks","https://crimestats.nd.gov/public/View/RSReport.aspx?ReportId=94","State UCR","Open Source",58470,NA,NA,"","","ND0180100","Grand Forks",NA,"Midwest","West North Central","grand forks","ND",58848,"city 50,000 thru 99,999",NA,NA,NA,NA,58470,"Grand Forks, ND","City","ND","ND"
"Grand Island,NE,City","Grand Island",0,5,2,17,20,83,5,2017,1,"Grand Island,NE","City",24,108,"Grand Island","https://crimestats.ne.gov/public/View/RSReport.aspx?ReportId=1082","State UCR","Open Source",52264,NA,NA,"","","NB0400100","Grand Island",NA,"Midwest","West North Central","grand island","NE",52488,"city 50,000 thru 99,999",NA,NA,NA,NA,52264,"Grand Island, NE","City","NE","NE"
"Grand Junction,CO,City","Grand Junction",0,6,2,24,30,186,11,2017,1,"Grand Junction,CO","City",32,227,"Grand Junction","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",69240,NA,NA,"","","CO0390100","Grand Junction",NA,"West","Mountain","grand junction","CO",70686,"city 50,000 thru 99,999",NA,NA,NA,NA,69240,"Grand Junction, CO","City","CO","CO"
"Grand Prairie,TX,City","Grand Prairie",0,11,17,8,79,289,55,2017,1,"Grand Prairie,TX","City",36,423,"Grand Prairie","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",205487,NA,NA,"","","TX0571200","Grand Prairie",NA,"South","West South Central","grand prairie","TX",131219,"city 100,000 thru 249,999",NA,NA,NA,NA,205487,"Grand Prairie, TX","City","TX","TX"
"Grand Rapids,MI,City","Grand Rapids",1,11,16,89,41,289,82,2017,1,"Grand Rapids,MI","City",117,412,"Grand Rapids","https://grpd-grandrapids.hub.arcgis.com/","Agency RMS","Open Source",196019,NA,NA,"","","MI4143600","Grand Rapids",NA,"Midwest","East North Central","grand rapids","MI",195913,"city 100,000 thru 249,999",NA,NA,NA,NA,196019,"Grand Rapids, MI","City","MI","MI"
"Grapevine,TX,City","Grapevine",0,0,1,7,8,100,12,2017,1,"Grapevine,TX","City",8,120,"Grapevine","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",51458,NA,NA,"","","TX2201300","Grapevine",NA,"South","West South Central","grapevine","TX",50983,"city 50,000 thru 99,999",NA,NA,NA,NA,51458,"Grapevine, TX","City","TX","TX"
"Great Falls,MT,City","Great Falls",0,0,1,9,23,156,16,2017,1,"Great Falls,MT","City",10,195,"Great Falls","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",60414,NA,NA,"","","MT0070100","Great Falls",NA,"West","Mountain","great falls","MT",60414,"city 50,000 thru 99,999",NA,NA,NA,NA,60358,"Great Falls, MT","City","MT","MT"
"Greeley,CO,City","Greeley",0,6,4,15,38,185,35,2017,1,"Greeley,CO","City",25,258,"Greeley","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",109183,NA,NA,"","","CO0620200","Greeley",NA,"West","Mountain","greeley","CO",113757,"city 100,000 thru 249,999",NA,NA,NA,NA,109183,"Greeley, CO","City","CO","CO"
"Green Township,OH,City","Green Township",0,0,6,0,10,67,0,2017,1,"Green Township,OH","City",6,77,"Green Township","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",59277,NA,NA,"","","OH0314400","Green Township",NA,"Midwest","East North Central",NA,NA,NA,NA,NA,NA,NA,NA,59277,"Green Township, OH","City","OH","OH"
"Greensboro,NC,City","Greensboro",2,6,43,112,192,571,47,2017,1,"Greensboro,NC","City",163,810,"Greensboro","From NC","State UCR","Provided by State UCR Program",303237,NA,NA,"","","NC0410200","Greensboro",NA,"South","South Atlantic","greensboro","NC",304306,"city 250,000 thru 499,999",NA,NA,NA,NA,303237,"Greensboro, NC","City","NC","NC"
"Greenville,NC,City","Greenville",0,1,12,15,99,233,10,2017,1,"Greenville,NC","City",28,342,"Greenville","From NC","State UCR","Provided by State UCR Program",90048,NA,NA,"","","NC0740300","Greenville",NA,"South","South Atlantic","greenville","NC",90871,"city 50,000 thru 99,999",NA,NA,NA,NA,90048,"Greenville, NC","City","NC","NC"
